no;title;author;journal;number;cites;year;cid;pubid;id
91;Evaluasi Rasionalitas Penggunaan Antibiotik di Bangsal Penyakit Dalam Rumah Sakit Umum Pusat (RSUP) Dr. Soeradji Tirtonegoro Klaten;F OKTAVIANA;Universitas Gadjah Mada;;0;2015;#N/A;Fu2w8maKXqMC;On5zuCgAAAAJ
92;Evaluasi Ketepatan Penggunaan Antibiotik Empiris pada Pasien Pneumonia Anak di Instalasi Rawat Inap Rumah Sakit UGM Tahun 2014;D CAHYANINGTYAS;Universitas Gadjah Mada;;0;2015;#N/A;uLbwQdceFCQC;On5zuCgAAAAJ
93;PENGARUH PEMBERIAN INHIBITOR HISTON DEASETILASE SAHA SELAMA PRENATAL TERHADAP PERILAKU FUNGSI MEMORI DAN KOGNITIF, KECEMASAN, DAN INTERAKSI SOSIAL PADA ANAK MENCIT JANTAN YANG …;DK WERDANI;Universitas Gadjah Mada;;0;2015;#N/A;bFI3QPDXJZMC;On5zuCgAAAAJ
94;PENGARUH PEMBERIAN KONSELING FARMASIS TERHADAP KEPATUHAN DAN OUTCOME KLINIK PASIEN DIABETES MELITUS TIPE 2 ANGGOTA PROLANIS PADA DOKTER KELUARGA;IP Sari, TM Andayani, S FRS;Universitas Gadjah Mada;;0;2015;#N/A;4OULZ7Gr8RgC;On5zuCgAAAAJ
95;Uji Toksisitas Akut Serbuk Cacing Tanah (Lumbricus rubellus) pada Mencit Betina Galur Swiss;M KHAIRISKAM;Universitas Gadjah Mada;;0;2015;#N/A;ZHo1McVdvXMC;On5zuCgAAAAJ
96;PENGARUH PEMBERIAN BERULANG EKSTRAK ETANOLIK KULIT BATANG KRANGEAN (Litsea cubeba Pers.) TERHADAP EFEK APRODISIAKA PADA TIKUS JANTAN GALUR WISTAR;BR TANTOMI;Universitas Gadjah Mada;;0;2015;#N/A;35N4QoGY0k4C;On5zuCgAAAAJ
97;Hepatoprotective Effect of Combination of Curcuma domestica Val and Phyllanthus niruri Linn Against Paracetamol-Induced Liver Damage in Wistar Rats;A Novianto, A Nurrochmad, IP Sari, P Astuti;INTERNATIONAL JOURNAL;7 (6), 450-457;0;2015;#N/A;YFjsv_pBGBYC;On5zuCgAAAAJ
98;Ketoksikan Akut Sediaan Penurun Kolesterol Ekstrak Daun Sambung Nyawa, Daun Senna, dan Kunyit pada Tikus Betina Galur Wistar;UNUR ROHMAH;Universitas Gadjah Mada;;0;2015;#N/A;bEWYMUwI8FkC;On5zuCgAAAAJ
99;uji toksisitas akut kombinasi ekstrak etanolik daun sambung nyawa (Gynura procumbens (Lour). Merr dan daun jati cina (Cassia angustifolia Vahl) pada tikus betina galur Wistar;IM Setiawan, IP Sari;Universitas Gadjah Mada;;0;2015;#N/A;iH-uZ7U-co4C;On5zuCgAAAAJ
100;Evaluasi Rasionalitas Penggunaan Antibiotik Profilaksis Terhadap Kejadian Infeksi Luka Operasi Di Bangsal Bdah Dewasa RSUP Dr. Soeradji Tirtonegoro Klaten;IP Sari, T Nuryastuti, S MK;Universitas Gadjah Mada;;0;2015;#N/A;RHpTSmoSYBkC;On5zuCgAAAAJ
101;PENGARUH PEMBERIAN KONSELING FARMASIS DAN ALAT BANTU KARTU PENGINGAT PENGOBATAN TERHADAP KEPATUHAN DAN OUTCOME KLINIK PASIEN DIABETES MELITUS TIPE 2 ANGGOTA PROLANIS PADA …;I DIAH;Universitas Gadjah Mada;;0;2015;#N/A;R3hNpaxXUhUC;On5zuCgAAAAJ
102;FAKTOR PREDIKTOR TIDAK TERCAPAINYA TARGET TEKANAN DARAH PADA PASIEN STROKE HEMORAGIK AKUT DI RUMAH SAKIT BETHESDA YOGYAKARTA;W AMBORO;Universitas Gadjah Mada;;0;2015;#N/A;UebtZRa9Y70C;On5zuCgAAAAJ
103;EVALUASI PENGARUH KONSELING FARMASIS TERHADAP KEPATUHAN DAN HASIL TERAPI PASIEN HIPERTENSI DI POLIKLINIK PENYAKIT DALAM RSUD CILACAP PERIODE DESEMBER 2013-JANUARI 2014;MTK Swandari, I Puspitasari, AMW Kusharwanti;JURNAL MANAJEMEN DAN PELAYANAN FARMASI (Journal of Management and Pharmacy …;;0;2014;#N/A;lSLTfruPkqcC;On5zuCgAAAAJ
104;Pengaruh Kebutuhan Informasi terhadap Ketersediaan Koleksi oleh Pemustaka di Kantor Perpustakaan dan Arsip Daerah Kabupaten Kudus;IP Sari, M Arfa;Jurnal Ilmu Perpustakaan;3 (2), 71-80;0;2014;#N/A;tkaPQYYpVKoC;On5zuCgAAAAJ
105;KETOKSIKAN SUBKRONIS ORAL SEDIAAN UJI PENURUN KOLESTEROL LIPI 2013 PADA TIKUS PUTIH GALUR SPRAGUE-DAWLEY: PARAMETER HISTOPATOLOGI;S AHMAD;Universitas Gadjah Mada;;0;2014;#N/A;rO6llkc54NcC;On5zuCgAAAAJ
106;PENGARUH KOMBINASI EKSTRAK ETANOL DAUN SAMBUNG NYAWA (Gynura procumbens (Lour.) Merr), DAUN SENNA (Cassia angustifolia Vahl), DAN RIMPANG KUNYIT (Curcuma domestica Val …;IP Sari;Text;;0;2014;#N/A;SeFeTyx0c_EC;On5zuCgAAAAJ
107;Uji Toksisitas Subkronis Sediaan Penurun Kolesterol LIPI 2013 Metode OECD 408 Tikus Sprague-Dawley dengan Parameter Kimia Darah;WR NUGROHO;Universitas Gadjah Mada;;0;2014;#N/A;pqnbT2bcN3wC;On5zuCgAAAAJ
108;PENGARUH BAGIAN DAUN, BATANG DAN RIMPANG PACING (Costus speciosus (Koen.) JE Smith) TERHADAP KADAR DIOSGENIN DAN TOTAL FENOLIK;AY RONANDA;Universitas Gadjah Mada;;0;2014;#N/A;RYcK_YlVTxYC;On5zuCgAAAAJ
109;UJI EFEK ANTIPIRETIK SERBUK Lumbricus rubellus (FERMINOÂ®) PADA TIKUS PUTIH GALUR WISTAR;M SARI;Universitas Gadjah Mada;;0;2014;#N/A;GnPB-g6toBAC;On5zuCgAAAAJ
110;UJI AKTIVITAS PENINGKATAN STAMINA SERBUK CACING TANAH (Lumbricus rubellus) PADA MENCIT JANTAN GALUR SWISS DENGAN METODE SWIMMING FORCED TEST;ANURA RAHAYU;Universitas Gadjah Mada;;0;2014;#N/A;TFP_iSt0sucC;On5zuCgAAAAJ
111;TOKSISITAS AKUT SERBUK CACING TANAH (Lumbricusrubellus) PADA MENCIT JANTAN GALUR Swiss;D MAGISTASARI;Universitas Gadjah Mada;;0;2014;#N/A;r0BpntZqJG4C;On5zuCgAAAAJ
112;EVALUASI PENGARUH KEPATUHAN DAN POLA PENGOBATAN TERHADAP HASIL TERAPI PASIEN HIPERTENSI DIPOLIKLINIK PENYAKIT DALAM RSUD DR. DORIS SYLVANUS PALANGKARAYA;I puspita Sari;Universitas Gadjah Mada;;0;2014;#N/A;TQgYirikUcIC;On5zuCgAAAAJ
113;STUDI MEKANISME HEPATOPROTEKTIF EKSTRAK KUNYIT (Curcuma domestica Val) DAN EKSTRAK MENIRAN (Phyllantus niruri Linn) PADA TIKUS YANG DIINDUKSI PARASETAMOL;A Novianto;Universitas Gadjah Mada;;0;2014;#N/A;hC7cP41nSMkC;On5zuCgAAAAJ
114;HUBUNGAN DOSIS DAN DURASI PENGGUNAAN WARFARIN TERHADAP TARGET INR (INTERNATIONAL NORMALIZED RATIO) 1, 5-2, 0 PADA PASIEN STROKE ISKEMIK DENGAN ATRIAL FIBRILASI;D Khairunnisa, I Puspitasari, A Gofir;JURNAL MANAJEMEN DAN PELAYANAN FARMASI (Journal of Management and Pharmacy …;;0;2013;#N/A;hMod-77fHWUC;On5zuCgAAAAJ
115;Curcumin Analogues, PGV-0 and GVT-0, Inhibit Cholesterol Absorption Through The Reduction on Lipase Activity;IKAP SARI, A NURROCHMAD, IM SETIAWAN, S SARDJIMAN;JURNAL ILMU KEFARMASIAN INDONESIA;11 (2), 123-126;0;2013;#N/A;SdhP9T11ey4C;On5zuCgAAAAJ
116;Infuse of costus speciosus (koen.) je smith leaf as an inhibitor of spermatozoa quantity and quality of male mice balb/c;IP Sari, S Rahayu, DM Rizal;Majalah Obat Tradisional (Traditional Medicine Journal);18 (1), 59-66;0;2013;#N/A;fPk4N6BV_jEC;On5zuCgAAAAJ
117;Uji Toksisitas Subkronis Produk Samping Kapur dari Pembuatan Pupuk ZA PT. Petrokimia Gresik pada Tikus Jantan dan Betina Galur Sprague-Dawley Tinjauan Parameter Kimia Darah;A RAHMAWATI;Universitas Gadjah Mada;;0;2013;#N/A;g5m5HwL7SMYC;On5zuCgAAAAJ
118;EVALUASI PENGGUNAAN OBAT KEMOTERAPI PADA PASIEN KANKER SERVIKS DI INSTALASI RAWAT INAP RSUD DR MOEWARDI PERIODE JULI–SEPTEMBER TAHUN 2012;SP NOVIANA;Universitas Gadjah Mada;;0;2013;#N/A;vV6vV6tmYwMC;On5zuCgAAAAJ
119;EVALUASI PENGGUNAAN ANTIHIPERTENSI DAN ANTIKONVULSAN PADA PASIEN PREEKLAMPSIA BERAT DAN EKLAMPSIA DI INSTALASI RAWAT INAP RS PKU MUHAMMADIYAH YOGYAKARTA PERIODE TAHUN 2011–2012;L ESTRIYANI;Universitas Gadjah Mada;;0;2013;#N/A;J_g5lzvAfSwC;On5zuCgAAAAJ
120;UJI AKTIVITAS ANTIINFLAMASI NANOPARTIKEL KURKUMIN DENGAN KITOSAN RANTAI PENDEK PADA TIKUS BETINA WISTAR DENGAN METODE UDEM KAKI DIINDUKSI KARAGENIN;WTRI HAPSARI;Universitas Gadjah Mada;;0;2013;#N/A;O3NaXMp0MMsC;On5zuCgAAAAJ
121;UJI TOKSISITAS AKUT TEPUNG KACANG KORO PEDANG (Canavalia ensiformis (L.) DC.) PADA TIKUS BETINA GALUR WISTAR;DAYU SAFITRI;Universitas Gadjah Mada;;0;2013;#N/A;JV2RwH3_ST0C;On5zuCgAAAAJ
122;UJI TOKSISITAS AKUT EKSTRAK ETANOLIK RIMPANG JAHE PUTIH BESAR (Zingiber majus Rumph) PADA TIKUS JANTAN GALUR WISTAR;F AISYAH;Universitas Gadjah Mada;;0;2013;#N/A;k_IJM867U9cC;On5zuCgAAAAJ
123;EVALUASI POLA PENGOBATAN PENYAKIT DIABETES MELLITUS DI INSTALASI RAWAT INAP RSU QUEEN LATIFA YOGYAKARTA PERIODE JANUARI–DESEMBER 2012;AAYU PUSPITA;Universitas Gadjah Mada;;0;2013;#N/A;4JMBOYKVnBMC;On5zuCgAAAAJ
124;PERBANDINGAN KUALITAS HIDUP PENDERITA SINDROMA KORONER AKUT DENGAN TERAPI HEPARIN DAN FONDAPARINUX;K ANDANASARI;Universitas Gadjah Mada;;0;2013;#N/A;e5wmG9Sq2KIC;On5zuCgAAAAJ
125;ANALISIS EFEKTIVITAS BIAYA TERAPI HEPARIN DAN FONDAPARINUX PADA PENDERITA SINDROMA KORONER AKUT TANPA ELEVASI SEGMEN ST;MPL RAJA;Universitas Gadjah Mada;;0;2013;#N/A;8k81kl-MbHgC;On5zuCgAAAAJ
126;ANALISIS PERSEPSI PASIEN TERHADAP KUALITAS PELAYANAN DI INSTALASI FARMASI RAWAT JALAN RUMAH SAKIT AKADEMIK UGM YOGYAKARTA;R WAHYUNINGSIH;Universitas Gadjah Mada;;0;2013;#N/A;5nxA0vEk-isC;On5zuCgAAAAJ
127;UJI TOKSISITAS SUBKRONIS KOMBINASI EKSTRAK DAUN BUNGUR (Lagerstroemia speciosa L. Pers.) DAN BATANG KAYU MANIS (Cinnamomum burmannii) PADA TIKUS GALUR WISTAR KAJIAN TERHADAP …;SA INTANSARI, I Puspitasari;Universitas Gadjah Mada;;0;2013;#N/A;Tyk-4Ss8FVUC;On5zuCgAAAAJ
128;EVALUASI KINERJA KEUANGAN PADA KOPWAN (BAITUT TAMWIL MUHAMMADIYAH)“DINAR SETIA” DESA MOJOKAMPUNG BOJONEGORO;I Puspitasari;Jurnal Manajemen dan Penelitian Akuntansi (JUMPA);6 (2), 158-165;0;2012;#N/A;vbGhcppDl1QC;On5zuCgAAAAJ
129;Contents Vol. 65, 2012;S Pallanti, A Ahnaou, W Drinkenburg, BAA Bus, A Di Rollo, S Antonini, ...;Neuropsychobiology;65 (4), I-IC;0;2012;#N/A;t6usbXjVLHcC;On5zuCgAAAAJ
130;UJI AKTIVITAS ANTIHIPERLIPIDEMIA FRAKSI AIR EKSTRAK ETANOLIK DAUN SAMBUNG NYAWA (Gynura procumbens (Lour.) Merr.) PADA TIKUS JANTAN YANG DIINDUKSI DIET LEMAK TINGGI;IM Setiawan;Universitas Gadjah Mada;;0;2012;#N/A;70eg2SAEIzsC;On5zuCgAAAAJ
131;Hepatoprotective effect of Gamavuton-0 against D˗ galactosamine/lipopolysaccharide-induced fulminant hepatic failure;A Nurrochmad, IP Sari, R Murwanti, T Candraningrum, D Afritasari, ...;Indonesian Journal of Pharmacy;18-26;0;2012;#N/A;RGFaLdJalmkC;On5zuCgAAAAJ
132;EVALUASI PENGARUH KONSELING FARMASIS TERHADAP HASIL TERAPI PASIEN HIPERTENSI USIA LANJUT DI POLIKLINIK JANTUNG RSUD UNDATA PALU PERIODE NOVEMBER-DESEMBER 2011;IP Sari;Text;;0;2012;#N/A;BqipwSGYUEgC;On5zuCgAAAAJ
133;EFEK DIET SUSPENSI SERBUK UMBI SUWEG (Amorphophallus campanulatus (Roxb.) Bl.) TERHADAP PROFIL LEMAK TUBUH PADA TIKUS JANTAN YANG DIBERI DIET LEMAK TINGGI;IKA PUSPITANINGRUM;Universitas Gadjah Mada;;0;2012;#N/A;NMxIlDl6LWMC;On5zuCgAAAAJ
134;PHARMACON;S Pengurus;Jurnal Farmasi Indonesia;12 (2);0;2011;#N/A;Se3iqnhoufwC;On5zuCgAAAAJ
135;Gonadotropin inhibitory hormone (GnIH) prevents the ‘priming’effect of estradiol-17β;IP Sari, J Jacobi, A Rao, I Clarke;Indonesian Journal of Pharmacy;166-173;0;2011;#N/A;isC4tDSrTZIC;On5zuCgAAAAJ
136;Studies on the Role of Gonadotropin-inhibitory Hormone (GnIH) in the Neuroendocrine Regulation of Reproduction in the Sheep;IP Sari;Monash University;;0;2011;#N/A;5awf1xo2G04C;On5zuCgAAAAJ
137;Studies on the role of gonadotropininhibitory hormone (GnIH) in the neuroendocrine regulation of reproduction in the sheep;I Puspita Sari;Monash University. Faculty of Medicine, Nursing and Health Sciences …;;0;2011;#N/A;ldfaerwXgEUC;On5zuCgAAAAJ
138;Endocrinology. First published ahead of print May 28, 2009 as doi: 10.1210/en. 2009-0092;J Iqbal, O Latchoumanin, IP Sari, RJ Lang, HA Coleman, HC Parkington, ...;;;0;2009;#N/A;eq2jaN3J8jMC;On5zuCgAAAAJ
139;AGAINST TRADITIONAL COLLEGES IN MIKE NEWELL’S MONA LISA SMILE: SOCIOLOGICAL PERSPECTIVE;IKAP SARI;Universitas Muhammadiyah Surakarta;;0;2008;#N/A;tuHXwOkdijsC;On5zuCgAAAAJ
140;Estrogenic effect of ethanolic extract of Sambung Nyawa leaves (Gynura procumbens (Lour.) Merr.) in rat;IP Sari, N Yuniarti;Indonesian Journal of Pharmacy;158-162;0;2005;#N/A;_Qo2XoVZTnwC;On5zuCgAAAAJ
141;CONSUMEN MOTIVATION TO WARD INFORMATION SERVICE AND DRUG CONSULTATION OF PHARMACEUTICAL STORE IN YOGYAKARTA CITY;IP Sari;Indonesian Journal of Pharmacy;79-83;0;2005;#N/A;nb7KW1ujOQ8C;On5zuCgAAAAJ
142;LACTAGOGUE EFFECT OF UYUP-UYUP (TRADITIONAL MEDICINE) AND Sauropus androgynus Merr EXTRACT ON PIGEON INGLUVIES GLANDS;IP Sari;Indonesian Journal of Pharmacy;265-269;0;2005;#N/A;HoB7MX3m0LUC;On5zuCgAAAAJ
143;Pemakaian Antibiotika Pada Pengobatan TifoidPasien Rawat Inap Dewasa Di Satu Rumah Sakit UmumDan Rumah Sakit Swasta Di Jawa Tengah Tahun 2002;IP Sari, AK Zulkarnaen, F Hayati;Gerbang Inovasi;9 (2004);0;2004;#N/A;3s1wT3WcHBgC;On5zuCgAAAAJ
144;Hepatoprotective Effect Of Menthol In Male Rats Induced With Carbon Tetrachloride;E Sasmito, IP Sari, T WIDIYANTI;Malaysian Journal of Pharmaceutical Sciences;14, 29-37;0;2003;#N/A;j3f4tGmQtD8C;On5zuCgAAAAJ
145;Evaluasi Terapi Antibiotik Empirik Terhadap Clinical Outcome pada Pasien Anak Dengan Meningitis Bakteri di Bangsal Rawat Inap RSUP Dr. Sardjito Yogyakarta 2010-2015;W Yanuar, IP Sari, T Nuryastuti;Majalah Farmaseutik;14 (2), 49-5;0;#N/A;#N/A;gsN89kCJA0AC;On5zuCgAAAAJ
146;Uji Kemiripan/Turnitin Housing Satisfaction and Willingness to Move to Low-cost Rental Apartments of Slum Dwellers in Semarang Urban Area;H WAHYONO, IP Sari, A Manaf;Matec web of conferences;;0;#N/A;#N/A;tYavs44e6CUC;On5zuCgAAAAJ
147;HUBUNGAN KECERDASAN SPIRITUAL DENGAN PENYESUAIAN;DPSYT DI, NUR HIDAYAH, IKA SARI;;;0;#N/A;#N/A;URolC5Kub84C;On5zuCgAAAAJ
148;Association of Prolactin Gene with Egg Production in PMp Ducks;T Susanti, IP Sari;International Seminar on Tropical Animal Production (ISTAP);442-44;0;#N/A;#N/A;epqYDVWIO7EC;On5zuCgAAAAJ
149;Optimization Formula Tablet Extract of Bengkuang (Pachyrrhizus erosus) Variation Avicel® Ph 101 and Crospovidone;R Kharisma, IP Sari, AN Bestari;Majalah Obat Tradisional (Traditional Medicine Journal);23 (1), 9-1;0;#N/A;#N/A;0KyAp5RtaNEC;On5zuCgAAAAJ
150;Pattern of Antibiotic in Community-Acquired Pneumonia (CAP) Comparison in Type A and B Hospital;IP Sari, T Nuryastuti, RH Asdie, A Pratama, E Estriningsih;JURNAL MANAJEMEN DAN PELAYANAN FARMASI (Journal of Management and Pharmacy …;;0;#N/A;#N/A;7T2F9Uy0os0C;On5zuCgAAAAJ
151;THE STUDY OF MULTIDRUG-RESISTANCE IN NEONATAL INTENSIVE CARE UNIT AT THE CENTRAL JAVA HOSPITAL;IKAP SARI, T NURYASTUTI, D WAHYONO;Sepsis;135, 6;0;#N/A;#N/A;eMMeJKvmdy0C;On5zuCgAAAAJ
152;Kurkumin Analog, PGV-0 dan GVT-0 Menghambat Absorpsi Kolesterol dengan Penghambatan Aktivitas Enzim Lipase (Curcumin Analogues, PGV-0 and GVT-0, Inhibit Cholesterol Absorption …;IKAP SARI, A NURROCHMAD, IM SETIAWAN;;;0;#N/A;#N/A;M3NEmzRMIkIC;On5zuCgAAAAJ
153;A SIMPLE EFFORT TO ENHANCE SOLUBILITY AND DISSOLUTION RATE OF SIMVASTATIN USING CO-CRYSTALLIZATION;I SOPYANab, A FUDHOLI, M MUCHTARIDI, IKA PUSPITASARI;;;0;#N/A;#N/A;-f6ydRqryjwC;On5zuCgAAAAJ
