no;title;author;journal;number;cites;year;cid;pubid;id
115;ANALISIS PENGARUH KUALITAS PELAYANAN PADA KEPUASAN DAN LOYALITAS PELANGGAN DI SALON DAN SPA;FK Puung, A Fudholi, BS Dharmmesta;JURNAL MANAJEMEN DAN PELAYANAN FARMASI (Journal of Management and Pharmacy …;;0;2014;#N/A;isC4tDSrTZIC;LVksS_UAAAAJ
116;ANALISIS PENERIMAAN NASABAH TERHADAP FASILITAS INTERNET BANKING BNI DENGAN MENGGUNAKAN TECHNOLOGY ACCEPTANCE MODEL (TAM);RD PERMADI;Universitas Gadjah Mada;;0;2014;#N/A;W5xh706n7nkC;LVksS_UAAAAJ
117;THE INFLUENCE OF COMPENSATION CONSULTANTS WITH POTENTIAL CONFLICTS INTEREST ON EXECUTIVE COMPENSATION LEVELS;WA SUDEWO;Universitas Gadjah Mada;;0;2014;#N/A;eq2jaN3J8jMC;LVksS_UAAAAJ
118;ANALYSIS OF MARKET REACTION TO FEMALE CEO SUCCESSION: RACE AND ETHNICITY EFFECT;IW SULISTYAWAN;Universitas Gadjah Mada;;0;2014;#N/A;Y5dfb0dijaUC;LVksS_UAAAAJ
119;HOW DO MINING FIRMS SET UP THEIR LEVERAGE? A STUDY IN SOUTH EAST ASIA;A FAUZI;Universitas Gadjah Mada;;0;2014;#N/A;WA5NYHcadZ8C;LVksS_UAAAAJ
120;WHAT ARE THE CORPORATE GOVERNANCE FACTORS WHICH DETERMINE ACQUIRER CUMULATIVE ABNORMAL RETURN, COMPLETION AND CEO'S TURNOVER IN MERGER BETWEEN PUBLIC LISTED FIRMS UNITED STATES?;PADI CAKRANEGARA;Universitas Gadjah Mada;;0;2014;#N/A;UxriW0iASnsC;LVksS_UAAAAJ
121;PENGARUH KEPUASAN KONSUMEN DAN KEPERCAYAAN MEREK PADA NIAT PEMBELIAN ULANG YANG DIMODERASI OLEH INVOLVEMENT;RRS Muslikhah, BS Dharmmesta;Universitas Gadjah Mada;;0;2014;#N/A;KxtntwgDAa4C;LVksS_UAAAAJ
122;RENCANA BISNIS SALON PERAWATAN RAMBUT DAN TATA RIAS WAJAH KOREAN BEAUTY;LA LESTARI;Universitas Gadjah Mada;;0;2014;#N/A;D03iK_w7-QYC;LVksS_UAAAAJ
123;ANALISIS PENGARUH PERSEPSI KUALITAS, KEAMANAN, DAN KEMANFAATAN PADA KEPUASAN DAN LOYALITAS KONSUMEN “TOLAK ANGIN”;N Classic, S Farm;Universitas Gadjah Mada;;0;2014;#N/A;a0OBvERweLwC;LVksS_UAAAAJ
124;PENGARUH PERSEPSI DAN EKSPEKTASI KUALITAS PENDIDIKAN TAMAN KANAK-KANAK DI YOGYAKARTA PADA KEPUASAN DAN WORD OF MOUTH ORANG TUA MURID;R ASTUTI;Universitas Gadjah Mada;;0;2014;#N/A;zA6iFVUQeVQC;LVksS_UAAAAJ
125;PENGARUH KARAKTERISTIK MEREK, KARAKTERISTIK PERUSAHAAN, DAN KARAKTERISTIK MEREK-KONSUMEN PADA LOYALITAS MEREK MELALUI VARIABEL INTERVENING KEPERCAYAAN PADA MEREK;YT HADIANTO;Universitas Gadjah Mada;;0;2014;#N/A;pqnbT2bcN3wC;LVksS_UAAAAJ
126;Pengaruh Expectation-Confirmation Model, Perceived Usefulness, Loyalitas Konsumen dan Perceived Incentives pada Niat Membeli Ulang Daring Konsumen Maskapai Penerbangan di …;R GUNADI;Universitas Gadjah Mada;;0;2014;#N/A;YFjsv_pBGBYC;LVksS_UAAAAJ
127;PENGARUH NILAI BELANJA HEDONIS PADA PERILAKU PEMBELIAN SPONTAN DENGAN KONDISI EMOSIONAL SEBAGAI PEMEDIASI;BS Dharmmesta;Universitas Gadjah Mada;;0;2014;#N/A;bEWYMUwI8FkC;LVksS_UAAAAJ
128;ANALISIS PERSEPSI MASYARAKAT KOTA MANADO DALAM PERUMUSAN CITY BRANDING KOTA MANADO;TAM WORANG;Universitas Gadjah Mada;;0;2014;#N/A;_Qo2XoVZTnwC;LVksS_UAAAAJ
129;ANALISIS PENGARUH KOMITMEN DAN KEPUASAN PELANGGAN PADA LOYALITAS KONSUMEN KARTU PERMATA HERO DI HYPERMARKET GIANT EKSTRA HARAPAN INDAH BEKASI;Y HERIYANTI;Universitas Gadjah Mada;;0;2014;#N/A;TQgYirikUcIC;LVksS_UAAAAJ
130;ANALISIS PENGARUH KUALITAS PELAYANAN PADA KEPUASAN DAN LOYALITAS PELANGGAN FLAURENT SALON AND SPA YOGYAKARTA;F KURNIA, BS Dharmmesta;Universitas Gadjah Mada;;0;2014;#N/A;hFOr9nPyWt4C;LVksS_UAAAAJ
131;ANALISIS FITUR DALAM KAITANNYA DENGAN PROGRAM LOYALITAS KARTU HASANAH BNI SYARIAH DENGAN SEGMEN CLASSIC, GOLD DAN PLATINUM;W KRISMIATI;Universitas Gadjah Mada;;0;2014;#N/A;4TOpqqG69KYC;LVksS_UAAAAJ
132;ANALISIS PENGARUH FAKTOR KELOMPOK REFERENSI, GAYA HIDUP DAN KBLAS SOSIAL PADA KEPUTUSAN KONSUMEN UNTUK BERKUNJUNG KE MALL DI KOTA MANADO;MRH Mantur, BS Dharmmesta;Text;;0;2014;#N/A;WF5omc3nYNoC;LVksS_UAAAAJ
133;IDENTIFIKASI KESENJANGAN PERSEPSI ANTARA IDENTITAS MEREK DAN CITRA MEREK BIHUN JAGUNG CAP TANAM JAGUNG;PY SIDYAWATI;Universitas Gadjah Mada;;0;2014;#N/A;zYLM7Y9cAGgC;LVksS_UAAAAJ
134;INVESTOR SENTIMENT ON THE US DOMESTIC EQUITY-BASED MUTUAL FUND;W Sasongko;Universitas Gadjah Mada;;0;2013;#N/A;LPZeul_q3PIC;LVksS_UAAAAJ
135;PENGARUH KUALITAS PELAYANAN PADA TINGKAT KEPUASAN PASIEN, CITRA RUMAH SAKIT DAN LOYALITAS PASIEN RUMAH SAKIT IBU DAN ANAK SAKINA IDAMAN YOGYAKARTA;R Sulistyowati;Universitas Gadjah Mada;;0;2013;#N/A;CHSYGLWDkRkC;LVksS_UAAAAJ
136;PENGARUH PERSEPSI KEADILAN PADA KEPUASAN PEMULIHAN DAN NIAT KONSUMEN BERPERILAKU DALAM KONTEKS KEGAGALAN LAYANAN: Studi Eksperimen Terhadap Konsumen Pengadu dan Bukan-Pengadu;J Ellyawati;Universitas Gadjah Mada;;0;2013;#N/A;pyW8ca7W8N0C;LVksS_UAAAAJ
137;FACTORS AFFECTING THE DEMAND OF SMARTPHONE AMONG STUDENTS IN UNIVERSITAS GADJAH MADA;B KAWENANG;Universitas Gadjah Mada;;0;2013;#N/A;rO6llkc54NcC;LVksS_UAAAAJ
138;ANTESEDEN DAN KONSEKUENSI KEPERCAYAAN DAN RELATIONSHIP COMMITMENT PENYUMBANG PADA ORGANISASI PENGELOLA FILANTROPI;SE Tanti Handriana;Universitas Gadjah Mada;;0;2013;#N/A;HoB7MX3m0LUC;LVksS_UAAAAJ
139;THE IMPACT OF USER SATISFACTION ON CONTINUANCE INTENTION TO USE FACEBOOK;S Karina;Universitas Gadjah Mada;;0;2013;#N/A;RGFaLdJalmkC;LVksS_UAAAAJ
140;Protest and Consumer: a Content Analysis of Ebsco Electronic Database Across 50 Years;KA Hendarto, BS Dharmmesta, BM Purwanto, MMM Moeliono;Komunitas: International Journal of Indonesian Society and Culture;5 (2);0;2013;#N/A;R3hNpaxXUhUC;LVksS_UAAAAJ
141;Online purchase experience and intention of Indonesian customers;E MURSITO;Universitas Gadjah Mada;;0;2013;#N/A;qUcmZB5y_30C;LVksS_UAAAAJ
142;PENGARUH POLA KOMUNIKASI PADA PERSEPSI ANAK SEBAGAI INFLUENCER DALAM KEPUTUSAN PEMBELIAN KAOS ANAK OLEH ORANG TUA;D Ekawati;Universitas Gadjah Mada;;0;2013;#N/A;hqOjcs7Dif8C;LVksS_UAAAAJ
143;PURCHASE INTENTION TOWARDS FASHION COUNTERFEIT PRODUCTS;AI PRATAMA;Universitas Gadjah Mada;;0;2013;#N/A;ufrVoPGSRksC;LVksS_UAAAAJ
144;Peran Keterlibatan Konsumen Sebagai Variabel Moderasi Hubungan Antara Kepuasan Pelanggan dan Citra Perusahaan Pada Loyalitas Jasa;RD Chalil, BS Dharmmesta;Universitas Gadjah Mada;;0;2013;#N/A;d1gkVwhDpl0C;LVksS_UAAAAJ
145;Jurnal Manajemen diterbitkan oleh Jurusan Manajemen Fakultas Ekonomi Universitas Kristen Maranatha, terbit 2 (dua) kali dalam 1 (satu) tahun pada bulan November dan Mei …;P Jawab, P Redaksi, KD Penyunting, SE Ida, MMP Ahli, ...;Jurnal Manajemen;12 (1);0;2012;#N/A;EkHepimYqZsC;LVksS_UAAAAJ
146;Pengaruh Cause-Related Marketing Dan Promosi Penjualan Tradisional Pada Niat Konsumen Untuk Loyal Terhadap Merek Yang Dimoderasi Oleh Keterlibatan Konsumen Terhadap Produk;DAS Ambarwati;Universitas Gadjah Mada;;0;2012;#N/A;uJ-U7cs_P_0C;LVksS_UAAAAJ
147;Perbandingan Pengaruh Sikap Konsumen terhadap Iklan Komparatif dan Iklan non-Komparatif pada Niat Beli;P Adistanti;Universitas Gadjah Mada;;0;2012;#N/A;geHnlv5EZngC;LVksS_UAAAAJ
148;LOYALITAS MEREK: PENGARUH KARAKTERISTIK KOMUNITAS MEREK ONLINE PADA KOMITMEN KOMUNITAS MEREK ONLINE;GE Puspita;Universitas Gadjah Mada;;0;2012;#N/A;l7t_Zn2s7bgC;LVksS_UAAAAJ
149;"Citra Merek dan Kepuasan Konsumen Ditinjau dari Persepsi Slogan"" Pasti Pas"" SPBU Pertamina pada Mahasiswa Magister Manajemen Universitas Gadjah Mada";R Dharmawan, BS Dharmmesta;Text;;0;2012;#N/A;-f6ydRqryjwC;LVksS_UAAAAJ
150;ANALISIS PENERAPAN VALUE BASED MARKETING TERHADAP KEPUASAN DAN LOYALITAS PELANGGAN KARTU SIMPATI TELKOMSEL REGIONAL JABOTABEK;CS Nugraha;Universitas Gadjah Mada;;0;2012;#N/A;hC7cP41nSMkC;LVksS_UAAAAJ
151;PERAN SUMBERDAYA BERWUJUD DAN TIDAK BERWUJUD DALAM PERGESERAN KELOMPOK STRATEGIK PADA INDUSTRI PERBANKAN DI INDONESIA;SE Ayi Ahadiat;Universitas Gadjah Mada;;0;2012;#N/A;9ZlFYXVOiuMC;LVksS_UAAAAJ
152;Citra Merek dan Kepuasan Konsumen Ditinjau dari Persepsi Slogan\;R Dharmawan;Universitas Gadjah Mada;;0;2012;#N/A;Wp0gIr-vW9MC;LVksS_UAAAAJ
153;INTERDISCIPLINARY JOURNAL OF CONTEMPORARY RESEARCH IN BUSINESS;PH Astuti, J Nusantara, BS Dharmmesta;Interdisciplinary Journal of Contemporary Research in Business;2 (11), 228;0;2011;#N/A;4DMP91E08xMC;LVksS_UAAAAJ
154;INTERNAL AND EXTERNAL ANALYSIS OF RSUD H. ABDUL AZIZ MARABAHAN PREPARATION IN IMPLEMENTING BADAN LAYANAN UMUM DAERAH;C Wijaya, BS Dharmmesta;JURNAL MANAJEMEN DAN PELAYANAN FARMASI (Journal of Management and Pharmacy …;;0;2011;#N/A;dshw04ExmUIC;LVksS_UAAAAJ
155;Studi Eksploratif Struktur Pengetahuan Pemasar Produk Asuransi di Jakarta;A Permata;Universitas Gadjah Mada;;0;2011;#N/A;35N4QoGY0k4C;LVksS_UAAAAJ
156;Market Segmentation of Canon DSLR Camera;RU Akbar, BS Dharmmesta;Text;;0;2011;#N/A;ZeXyd9-uunAC;LVksS_UAAAAJ
157;ANALISIS INTERNAL DAN EKSTERNAL KESIAPAN RSUD H. ABDUL AZIZ MARABAHAN UNTUK PENERAPAN BADAN LAYANAN UMUM DAERAH;C Wijaya;Universitas Gadjah Mada;;0;2011;#N/A;QIV2ME_5wuYC;LVksS_UAAAAJ
158;Perencanaan Strategis Rumah Sakit Santa Clara Madiun;F Megawati, BS Dharmmesta;Text;;0;2011;#N/A;ULOm3_A8WrAC;LVksS_UAAAAJ
159;PENGARUH KARKTERISTIK MEREK, KARAKTERISTIK PERUSAHAAN DAN KEPERCAYAAN MEREK PADA LOYALITAS MEREK (STUD I PADA KONSUMEN JAMU TOLAK ANGIN SIDO MUNCUL DI KOTA YOGYAKARTA);P Pribadi, BS Dharmmesta;Jurnal Manajemen dan Pelayanan Farmasi (Journal of Management and Pharmacy …;;0;2011;#N/A;LkGwnXOMwfcC;LVksS_UAAAAJ
160;Consumers' attitudes toward counterfeit automotive parts;DP OSKAR, BS Dharmmesta;Text;;0;2010;#N/A;YOwf2qJgpHMC;LVksS_UAAAAJ
161;Pengaruh penggunaan experiential marketing pada rumah makan apung kampung laut Semarang pada emosi (Basic dan VIP Emotion) dan loyalitas konsumen;E ARDYAN, BS Dharmmesta;Text;;0;2010;#N/A;KlAtU1dfN6UC;LVksS_UAAAAJ
162;Consumer perception and preference of sport motorcycle in Yogyakarta;G FERDINAND;Universitas Gadjah Mada;;0;2010;#N/A;Tyk-4Ss8FVUC;LVksS_UAAAAJ
163;Pengaruh relationship marketing (RM) pada loyalitas nasabah Bank Rakyat Indonesia (BRI) tingkat unit di Sleman;VS BAWADIMAN;Universitas Gadjah Mada;;0;2009;#N/A;K3LRdlH-MEoC;LVksS_UAAAAJ
164;Analisis decision tree pada datamining nasabah prioritas PT Bank Mandiri Area Solo untuk menawarkan cross selling produk;RPT LAKSONO;Universitas Gadjah Mada;;0;2009;#N/A;fPk4N6BV_jEC;LVksS_UAAAAJ
165;Pengaruh generalized personal antecedent pada attitude toward complaining konsumen ITC Kuningan dan MT. Haryono Jakarta;AW SANDI, BS Dharmmesta;Text;;0;2009;#N/A;3s1wT3WcHBgC;LVksS_UAAAAJ
166;Analisis ekuitas merek (brand equity) berbasis pelanggan:: Penelitian pada Hotel Melia Purosani Yogyakarta dan Duta Guest House;BS Dharmmesta;Text;;0;2009;#N/A;ZHo1McVdvXMC;LVksS_UAAAAJ
167;Analisis pengaruh keterlibatan dan kepercayaan pada merek dalam membangun loyalitas pelanggan produk pasta gigi Pepsodent;TA PRASETIA;Universitas Gadjah Mada;;0;2009;#N/A;GnPB-g6toBAC;LVksS_UAAAAJ
168;Persepsi pelanggan, kepuasan pelanggan dan loyalitas pelanggan PT Firstmedia Tbk;I SASTRAWAN;Universitas Gadjah Mada;;0;2009;#N/A;j3f4tGmQtD8C;LVksS_UAAAAJ
169;Analisis pengaruh persepsi konsumen pada kredibiltas endorser terhadap sikap konsumen:: Studi pada iklan Magister Manajemen UGM;A IMMADUDDIN, BS Dharmmesta;Text;;0;2009;#N/A;M3ejUd6NZC8C;LVksS_UAAAAJ
170;Developing a start-up business plan:: The e-Reservation on car rental business;WA PERMANA;Universitas Gadjah Mada;;0;2009;#N/A;Zph67rFs4hoC;LVksS_UAAAAJ
171;Adopsi dalam forum online;NA NADHIRA;Universitas Gadjah Mada;;0;2009;#N/A;0EnyYjriUFMC;LVksS_UAAAAJ
172;The Influence of franchisors communication, service assistant and competitive advantage on franchisees intention to remain in the franchise system;B ADITYA;Universitas Gadjah Mada;;0;2009;#N/A;Se3iqnhoufwC;LVksS_UAAAAJ
173;The influence of perceived customer value in market orientation on customers satisfaction and store loyalty:: The case of five star hotel industry in Jogjakarta;M KUMALASANTI;Universitas Gadjah Mada;;0;2009;#N/A;_FxGoFyzp5QC;LVksS_UAAAAJ
174;Analisis pemenuhan proposisi nilai pada produk Suzuki Swift;A ANINDITA, BS Dharmmesta;Text;;0;2009;#N/A;W7OEmFMy1HYC;LVksS_UAAAAJ
175;Analisis pengaruh persepsi atas negara asal terhadap penilaian konsumen atas merek sepatu olah raga;FX MAHINDRA, BS Dharmmesta;Text;;0;2009;#N/A;u5HHmVD_uO8C;LVksS_UAAAAJ
176;The role of nature of service as moderating variable on the effect of service quality on customer satisfaction and customer loyality;S GUNAWAN;Universitas Gadjah Mada;;0;2008;#N/A;evX43VCCuoAC;LVksS_UAAAAJ
177;Pengaruh relationship marketing pada kinerja pemasaran PT Telkomsel Cabang Yogyakarta;CJ MANARE, BS Dharmmesta;Text;;0;2008;#N/A;4fKUyHm3Qg0C;LVksS_UAAAAJ
178;Pengaruh orientasi pasar pada kualitas jasa yang dipersepsikan, kepuasan pelanggan dan loyalitas pelanggan PT Exelcomindo Pratama Cabang Yogyakarta;R ANGGRAINI;Universitas Gadjah Mada;;0;2008;#N/A;Tiz5es2fbqcC;LVksS_UAAAAJ
179;Pengaruh country of origin dan merek pada evaluasi konsumen terhadap produk televisi;D GORANTOKAN;Universitas Gadjah Mada;;0;2008;#N/A;b0M2c_1WBrUC;LVksS_UAAAAJ
180;Analisis faktor-faktor yang mempengaruhi loyalitas konsumen pada karta prabayar dan pascabayar (sim card) telepon seluler GSM dan CDMA di Yogyakarta;TGA PRIBADI;Universitas Gadjah Mada;;0;2008;#N/A;u-x6o8ySG0sC;LVksS_UAAAAJ
181;The Analysis of consumer attitude and intention toward online shopping;HW MARTANTO;Universitas Gadjah Mada;;0;2007;#N/A;UHK10RUVsp4C;LVksS_UAAAAJ
182;Normative Moderator dalam keputusan pembelian secara impulse;RT PRAMESTI;Universitas Gadjah Mada;;0;2007;#N/A;WqliGbK-hY8C;LVksS_UAAAAJ
183;Pengaruh kesadaran lingkungan pada niat beli produk ramah lingkungan;S RAHMAWATI;Universitas Gadjah Mada;;0;2007;#N/A;8AbLer7MMksC;LVksS_UAAAAJ
184;Posisi program MM-UGM menurut persepsi dan preferensi calon konsumen di Yogyakarta;R DOSINTA;Universitas Gadjah Mada;;0;2007;#N/A;738O_yMBCRsC;LVksS_UAAAAJ
185;Using the flexible model to explain the impact of country of origin image on product beliefs, attitudes, and purchase intention:: A Survey on foreign and domestic brands of …;AKNA NUGRAHA;Universitas Gadjah Mada;;0;2007;#N/A;WbkHhVStYXYC;LVksS_UAAAAJ
186;Brand switching behavior on mobile communication prepaid card;S DELLIFAH;Universitas Gadjah Mada;;0;2007;#N/A;bFI3QPDXJZMC;LVksS_UAAAAJ
187;Analisis sikap dan niat pelanggan terhadap percobaan menggunakan produk K-Link (Liquid Chlorophyll);E PRABANDARI;Universitas Gadjah Mada;;0;2007;#N/A;RYcK_YlVTxYC;LVksS_UAAAAJ
188;Pengaruh iklan pada kriteria pemilihan studi lanjutan Sekolah Pascasarjana Magister Manajemen Universitas Gadjah Mada Yogyakarta;YM LISTYANTORO;Universitas Gadjah Mada;;0;2007;#N/A;O3NaXMp0MMsC;LVksS_UAAAAJ
189;Analisis strategi pemasaran tabungan Britama PT BRI Tbk. Regional Yogyakarta;A PRIYONO;Universitas Gadjah Mada;;0;2007;#N/A;k_IJM867U9cC;LVksS_UAAAAJ
190;Analisis pengaruh perluasan merek pada merek asal Batu Baterai ABC;AN LAELY, BS Dharmmesta;Universitas Gadjah Mada;;0;2007;#N/A;RHpTSmoSYBkC;LVksS_UAAAAJ
191;Pengaruh nilai kinerja (Performance Value) dan nilai ekspresif (Expressiveness Value) kualitas pelayanan pada loyalitas konsumen yang dimediasi oleh kepuasan pelanggan di Rumah …;ES LUKITO;Universitas Gadjah Mada;;0;2007;#N/A;e5wmG9Sq2KIC;LVksS_UAAAAJ
192;Pengaruh Relationship Marketing pada loyalitas pelanggan Bank Mandiri prioritas Yogyakarta;S AGNESSIA;Universitas Gadjah Mada;;0;2007;#N/A;7PzlFSSx8tAC;LVksS_UAAAAJ
193;Gender response toward male nudity in printed advertisements:: Attitudes towards advertisement and brand;F El ARIEF;Universitas Gadjah Mada;;0;2007;#N/A;aqlVkmm33-oC;LVksS_UAAAAJ
194;Pengaruh kepuasan, kualitas produk, citra produk pada loyalitas dalam komunitas HOG Indonesia dan pengaruh dimensi ekuitas pada ekuitas merek motor Harley Davidson;G ISKANDAR;Universitas Gadjah Mada;;0;2007;#N/A;5nxA0vEk-isC;LVksS_UAAAAJ
195;Analysis of the influence of satisfaction, commitment and trust as variables in relationship marketing on customer loyalty to retail store;AP HAPSARI;Universitas Gadjah Mada;;0;2007;#N/A;UebtZRa9Y70C;LVksS_UAAAAJ
196;Business strategy applied by TVKU Semarang to deal with competition for local market Central Java;AP KUSHARSANTO;Universitas Gadjah Mada;;0;2007;#N/A;roLk4NBRz8UC;LVksS_UAAAAJ
197;The Effect of behavioral loyalty on brand equity in E-Commerce and On-line consumer shopping;BS Dharmmesta;Universitas Gadjah Mada;;0;2006;#N/A;Fu2w8maKXqMC;LVksS_UAAAAJ
198;Analisis pengaruh perluasan merek terhadap loyalitas konsumen;DP PUTRA;Universitas Gadjah Mada;;0;2006;#N/A;SP6oXDckpogC;LVksS_UAAAAJ
199;Analisis pengaruh kelompok referensi dan keluarga pada keputusan pembelian produk kosmetik pemutih wajah;ET WAHYUNINGSIH;Universitas Gadjah Mada;;0;2006;#N/A;mB3voiENLucC;LVksS_UAAAAJ
200;Analisis pengaruh persepsi konsumen terhadap Private Brand serta dampaknya pada niat beli;A KRISTIAWAN;Universitas Gadjah Mada;;0;2005;#N/A;tKAzc9rXhukC;LVksS_UAAAAJ
201;Analysis of antecedents and variety seeking needs of Islamic Banks customers to the switching behavior in Yogyakarta;F SETYOWIBOWO;Universitas Gadjah Mada;;0;2005;#N/A;7T2F9Uy0os0C;LVksS_UAAAAJ
202;Analisis pengaruh Self-Image Congruence pada kepuasan, kesukaan merek dan loyalitas konsumen mobil BMW;E KURNIAWATI;Universitas Gadjah Mada;;0;2005;#N/A;dQ2og3OwTAUC;LVksS_UAAAAJ
203;The Metrosexual lifestyle differences in vanity traits, personal value system and motivation;K PRAWIROHARJO;Universitas Gadjah Mada;;0;2005;#N/A;N5tVd3kTz84C;LVksS_UAAAAJ
204;Measuring the effect of marketing information on buying intentions;M HUFRONUDIN;Universitas Gadjah Mada;;0;2005;#N/A;VL0QpB8kHFEC;LVksS_UAAAAJ
205;The Relationship between firm perceived quality and customer satisfaction and their influence on repurchase intentions in domestic airline industry;MI PALUPI;Universitas Gadjah Mada;;0;2005;#N/A;5awf1xo2G04C;LVksS_UAAAAJ
206;Bringing customers into Taru Martani Boardroom:: a case study;J JULIANTI;Universitas Gadjah Mada;;0;2005;#N/A;NhqRSupF_l8C;LVksS_UAAAAJ
207;The Effects of environmental concern and social norms on environmentally friendly consumers behavior;I MEGAWATI;Universitas Gadjah Mada;;0;2005;#N/A;abG-DnoFyZgC;LVksS_UAAAAJ
208;The Effects of family communication, consist of communication quality and consumption intraction, on consumer activities of sale adolescent;YM JAUHARA;Universitas Gadjah Mada;;0;2005;#N/A;vV6vV6tmYwMC;LVksS_UAAAAJ
209;Analysis of role models influence, consisting influence of father, mother, favorite entertainer and favorite athlete on teenagers' purchase intentions and behavior;F ZULMA;Universitas Gadjah Mada;;0;2005;#N/A;IWHjjKOFINEC;LVksS_UAAAAJ
210;Analisis strategi pemasaran pada unit bisnis PT Astra Internasional Tbk Honda Sales Operation-cabang Yogyakarta;DDY HANDOKO;Universitas Gadjah Mada;;0;2005;#N/A;YsMSGLbcyi4C;LVksS_UAAAAJ
211;Trying to Act:: Aplikasi teori Bagozzi Warshaw pada konsumen telepon seluler Nokia;R FERDYANTONY;Universitas Gadjah Mada;;0;2005;#N/A;UeHWp8X0CEIC;LVksS_UAAAAJ
212;Studi kelayakan pendirian Rumah Sakit Baiturrahim di Kota Jambi dari aspek pemasaran;U SENTOSA;Universitas Gadjah Mada;;0;2001;#N/A;_kc_bZDykSQC;LVksS_UAAAAJ
213;Strategi pemasaran RSUD Puruk Cahu Kalimantan Tengah;RH PRASETYO;Universitas Gadjah Mada;;0;2000;#N/A;lSLTfruPkqcC;LVksS_UAAAAJ
214;Metateori dalam Perilaku Konsumen suatu Komparasiperspektif;BS Dharmmesta;Journal of Indonesian Economy and Business;1 (1), 41-56;0;1986;#N/A;_Re3VWB3Y0AC;LVksS_UAAAAJ
215;Metateori Dalam Perilaku Konsumen;BS Dharmmesta;Journal of Indonesian Economy and Business;1 (1);0;1986;#N/A;qxL8FJ1GzNcC;LVksS_UAAAAJ
216;WHAT HAPPENS AFTER THEY LAUGHS: HOW HUMOROUS ADVERTISEMENT WITH NEED FOR HUMOR AS A MODERATING ROLE EFFECT ON CONSUMER ATTITUDES, WORD OF MOUTH INTENTION, AND PURCHASE INTENTION;AB Primanto, BS Dharmmesta;ON ECONOMICS AND BUSINESS;2016, 83;0;#N/A;#N/A;p__nRnzSRKYC;LVksS_UAAAAJ
217;AiMOS 2.0;PWAK DI KULONPROGO, STPODAN TATA, K WISATA, ...;;;0;#N/A;#N/A;XiVPGOgt02cC;LVksS_UAAAAJ
218;IJMMR;A Tolba, I Seoudi, H Meshriki, M AbdelShahid, P Schikora, A Manikas, ...;;;0;#N/A;#N/A;V3AGJWp-ZtQC;LVksS_UAAAAJ
219;The Protest of Tofu-Tempe Producers: A Content Analysis of Print Media;BS Dharmmesta, BM Purwanto, MMM Moeliono;Journal of Technology Management;12 (1;0;#N/A;#N/A;vRqMK49ujn8C;LVksS_UAAAAJ
