no;title;author;journal;number;cites;year;cid;pubid;id
104;Becoming Parents Great in Parenting;SA Wilopo;National Seminar Terrific Parenting in Parenting;;0;2016;#N/A;7T2F9Uy0os0C;mPQuEycAAAAJ
105;Panduan Menulis Artikel: Jurnal Kedokteran dan Kesehatan Masyarakat;SA Wilopo;Pusat Kesehatan Reproduksi FK. UGM;;0;2016;#N/A;ZfRJV9d4-WMC;mPQuEycAAAAJ
106;SUBTIPE TUMOR DAN WAKTU SAMPAI TERJADINYA METASTASIS KE OTAK PADA PENDERITA KANKER PAYUDARA;R Andriani, SA Wilopo, T Aryandono, S Wibowo;Neurona (Majalah Kedokteran Neuro Sains Perhimpunan Dokter Spesialis Saraf …;;0;2016;#N/A;SpbeaW3--B0C;mPQuEycAAAAJ
107;Pemberian makanan pralaktasi dengan kelangsungan hidup bayi di Indonesia (Analisis Data SDKI 2007);U Dewi;Jurnal Kesehatan;5 (2);0;2016;#N/A;QIV2ME_5wuYC;mPQuEycAAAAJ
108;PERSEPSI ANAK SEKOLAH DASAR TERHADAP PERILAKU ANAK JALANAN;MGC YUANTARI, S Asfawi, K Mubarokah, L Lakhmudien;KONAS IAKMI XIII;;0;2016;#N/A;kz9GbA2Ns4gC;mPQuEycAAAAJ
109;Determinan persalinan oleh tenaga kesehatan di Indonesia;A Hermawan, YS Prabandari, SA Wilopo;Berita Kedokteran Masyarakat;32 (7), 231-236;0;2016;#N/A;kuK5TVdYjLIC;mPQuEycAAAAJ
110;Jarak penggunaan alat kontrasepsi setelah melahirkan terhadap kegagalan kontrasepsi di Indonesia: analisis Survei Demografi dan Kesehatan Indonesia 2012;C Rahmatiqa, S Prawitasari, SA Wilopo;Berita Kedokteran Masyarakat;32 (8), 273-280;0;2016;#N/A;gsN89kCJA0AC;mPQuEycAAAAJ
111;Pengaruh Konseling Keluarga Berencana Menggunakan Alat Bantu Pengambilan Keputusan Pada Ibu Hamil Terhadap Penggunaan Kontrasepsi Pasca Persalinan: Randomized Controlled Trials;D HERAWATI;Universitas Gadjah Mada;;0;2016;#N/A;ILKRHgRFtOwC;mPQuEycAAAAJ
112;PERAN SUMBER PELAYANAN DAN JENIS PROVIDER TERHADAP POLA DISKONTINUITAS KONTRASEPSI MODERN: ANALISIS DATA SDKI 2012;I ARIFAH, SA Wilopo;Universitas Gadjah Mada;;0;2016;#N/A;p__nRnzSRKYC;mPQuEycAAAAJ
113;JARAK PENGGUNAAN ALAT KONTRASEPSI SETELAH MELAHIRKAN TERHADAP KEGAGALAN KONTRASEPSI DI INDONESIA: ANALISIS DATA SDKI 2012;C RAHMATIQA, SA Wilopo, S Prawitasari, MK Sp OG K;Universitas Gadjah Mada;;0;2016;#N/A;ML0RJ9NH7IQC;mPQuEycAAAAJ
114;Peran sumber layanan dan jenis provider terhadap diskontinuitas kontrasepsi: analisis data survei demografi kesehatan Indonesia 2012;I Arifah, S Sukamdi, SA Wilopo;Berita Kedokteran Masyarakat;32 (11), 427-434;0;2016;#N/A;vDijr-p_gm4C;mPQuEycAAAAJ
115;EVALUASI PELAKSANAAN DIKLAT KEPEMIMPINAN TINGKAT IV TERHADAP KINERJA APARATUR SIPIL NEGARA DI LINGKUNGAN KEMENTERIAN KESEHATAN;S Yulianti;Universitas Gadjah Mada;;0;2016;#N/A;VLnqNzywnoUC;mPQuEycAAAAJ
116;Annotated Bibliography Selected Researches on Family Planning in Indonesia 2005‐2015;SA Wilopo, RI Aryanty;National Population and Family Planning Board (BKKBN) of Indonesia, Center …;;0;2016;#N/A;_Re3VWB3Y0AC;mPQuEycAAAAJ
117;Impact of stock availability on method mix and contraceptive use in Indonesia: What the data Show;AA Wilopo;International Conference on Family Planning;;0;2016;#N/A;tKAzc9rXhukC;mPQuEycAAAAJ
118;Pospartum family planning preferences among recently delivered mothers in Yogyakarta, Indonesia;B Spagnoletti, SA Wilopo;International Conference on Family Planning;;0;2016;#N/A;kzcrU_BdoSEC;mPQuEycAAAAJ
119;Condom use among male adolescent and the possible influencing factors in Indonesia (IDHS 2012 Analysis);RW Setyawan, SA Wilopo;International Conference on Family Planning;;0;2016;#N/A;Fu2w8maKXqMC;mPQuEycAAAAJ
120;The effect of intrapersonal factor, structural and health service toward unintended pregnancy among married women (IDHS 2012 Analysis);M Sandralina, SA Wilopo, Sukamdi;International Conference on Family Planning;;0;2016;#N/A;W5xh706n7nkC;mPQuEycAAAAJ
121;A Non-Randomized Clinical Trial on the Effect of Progestin Only Pills on Breast milk Quality, Maternal Lipid Profile and Maternal Blood Glucose;PD Ratrikaningtyas, S Mujianto, SA Wilopo;International Conference on Family Planning;;0;2016;#N/A;uLbwQdceFCQC;mPQuEycAAAAJ
122;A New Era for Family Planning in Indonesia;M Hartiningsih, R Widiadana, SA Wilopo, R Ainslie;"BKKBN; John Hopkins University";;0;2016;#N/A;hkOj_22Ku90C;mPQuEycAAAAJ
123;Tumor subtypes and the time of development of brain metastases in breast cancer patients;R Andriani, SA Wilopo, T Aryandono, S Wibowo;"Neurona - Majalah Kedokteran Neuro-Sains; vol:";"33; no: 2 1";0;2016;#N/A;1yQoGdGgb4wC;mPQuEycAAAAJ
124;The Profile of Family Planning in Indonesia;SA Wilopo, E Hasmi;National Population and Family Planning Board - NPFPB;;0;2015;#N/A;ZuybSZzF8UAC;mPQuEycAAAAJ
125;EVALUASI PROGRAM PENCEGAHAN HIV/AIDS DI LEMBAGA PEMASYARAKATAN (LAPAS) KELAS I MAKASSAR PROPINSI SULAWESI SELATAN;MA Alwi, SA Wilopo, B WAHYUNI;Jurnal Mitrasehat;5 (2), 545-554;0;2015;#N/A;P5F9QuxV20EC;mPQuEycAAAAJ
126;Formal Reproductive Health Education and Premarital Sexual Intercourse among Indonesian Teenagers;AW Pinandari, SA Wilopo, D Ismail;KESMAS-NATIONAL PUBLIC HEALTH JOURNAL;10 (1), 44-50;0;2015;#N/A;uc_IGeMz5qoC;mPQuEycAAAAJ
127;Keluarga berencana, buku pedoman global untuk pemberi layanan: pedoman berbasis bukti yang dikembangkan melalui kerja sama global;SA Wilopo;Pusat Kesehatan Reproduksi, Fakultas Kedokteran, Universitas Gadjah Mada;;0;2015;#N/A;Ug5p-4gJ2f0C;mPQuEycAAAAJ
128;PENGARUH FAKTOR INTRAPERSONAL, STRUKTURAL DAN PELAYANAN KESEHATAN TERHADAP KEHAMILAN TIDAK DIINGINKAN (ANALISIS DATA SURVEI DEMOGRAFI DAN KESEHATAN INDONESIA (SDKI) TAHUN 2012);M SANDRALINA, SA Wilopo;Universitas Gadjah Mada;;0;2015;#N/A;KUbvn5osdkgC;mPQuEycAAAAJ
129;PENDIDIKAN KESEHATAN REPRODUKSI FORMAL SEBAGAI PENCEGAHAN PERILAKU HUBUNGAN SEKSUAL PRANIKAH REMAJA DAN DEWASA MUDA DI INDONESIA (ANALISIS DATA SDKI 2012);SA Wilopo, D Ismail;Universitas Gadjah Mada;;0;2015;#N/A;AvfA0Oy_GE0C;mPQuEycAAAAJ
130;ONSET LAKTASI PADA BEDAH SESAR;LA SB;Universitas Gadjah Mada;;0;2015;#N/A;q3oQSFYPqjQC;mPQuEycAAAAJ
131;Malaria mortality in Africa and Asia: evidence from INDEPTH health and demographic surveillance system sites (vol 7, 25369, 2014);PK Streatfield, WA Khan, A Bhuiya, S Hanifi, N Alam, E Diboulo, A Sie, ...;GLOBAL HEALTH ACTION;8, 1-1;0;2015;#N/A;7PzlFSSx8tAC;mPQuEycAAAAJ
132;Pengaruh kontrasepsi hormonal dan non hormonal terhadap lamanya menyusui di Indonesia (Analisis data SDKI TAHUN 2007);A Montolalu, SA Wilopo, S Prawitasari;JIDAN-Jurnal Ilmiah Bidan;;0;2014;#N/A;ye4kPcJQO24C;mPQuEycAAAAJ
133;Konsumsi Zat Adiktif Meningkatkan Risiko Hubungan Seksual Pranikah Remaja di Indonesia: Analisis Data Survei Kesehatan Reproduksi Remaja Indonesia (SKRRI) Tahun 2012;A Fithri, SA Wilopo, D Ismail;Pertemuan Ilmiah Nasional Ikatan Praktisi Ahli Demografi Indonesia (IPADI …;;0;2014;#N/A;LjlpjdlvIbIC;mPQuEycAAAAJ
134;ASUPAN VITAMIN D DAN TINGKAT KEPARAHAN DEMAM BERDARAH DENGUE PADA ANAK USIA 1-14 TAHUN DI YOGYAKARTA;N Siyam;Universitas Gadjah Mada;;0;2014;#N/A;BrmTIyaxlBUC;mPQuEycAAAAJ
135;PENGARUH KONTRASEPSI HORMONAL PIL TERHADAP PERUBAHAN BERAT BADAN IBU MENYUSUI POSTPARTUM;ATRI RATMOKO;Universitas Gadjah Mada;;0;2014;#N/A;zA6iFVUQeVQC;mPQuEycAAAAJ
136;PENGARUH PENGGUNAAN PIL KB YANG MENGANDUNG LEVONORGESTREL DAN LYNESTRENOL TERHADAP POLA PERDARAHAN PADA IBU MENYUSUI;D ROSDIANA;Universitas Gadjah Mada;;0;2013;#N/A;5ugPr518TE4C;mPQuEycAAAAJ
137;PENGETAHUAN REMAJA TENTANG HIV/AIDS DAN PERILAKU SEKSUAL BERISIKO (ANALISIS DATA SKRRI TAHUN 2007);DMFS Outri;Universitas Gadjah Mada;;0;2013;#N/A;vRqMK49ujn8C;mPQuEycAAAAJ
138;PENGARUH PENGGUNAAN KONTRASEPSI HORMONAL (PIL) TERHADAP PERTUMBUHAN BAYI PADA PERIODE 6 BULAN PERTAMA (UMUR 0-6 BULAN);S Mujianto, SA Wilopo;Universitas Gadjah Mada;;0;2013;#N/A;NhqRSupF_l8C;mPQuEycAAAAJ
139;FAKTOR PENENTU PEMBERIAN ASI EKSKLUSIF PADA PENGGUNA KONTRASEPSI HORMONAL DAN NON HORMONAL;SA Wilopo;Universitas Gadjah Mada;;0;2013;#N/A;vV6vV6tmYwMC;mPQuEycAAAAJ
140;PENGETAHUAN DAN SIKAP MAHASISWA JURUSAN KESEHATAN DENGAN NON KESEHATAN TERHADAP PERILAKU PENGGUNAAN KONTRASEPSI (Perhatian Khusus Pada Kontrasepsi Darurat);H Febriani;Universitas Gadjah Mada;;0;2013;#N/A;hMod-77fHWUC;mPQuEycAAAAJ
141;PENGARUH PENGGUNAAN KONTRASEPSI HORMONAL PIL PROGESTERON TERHADAP PEMBERIAN ASI DAN DURASI AMENORE POSTPARTUM;SA Wilopo;Universitas Gadjah Mada;;0;2013;#N/A;maZDTaKrznsC;mPQuEycAAAAJ
142;EVALUASI PROSES PELAKSANAANPELAYANAN ANTENATAL PROGRAM JAMINAN PERSALINAN;T Haryanti;Universitas Gadjah Mada;;0;2013;#N/A;TFP_iSt0sucC;mPQuEycAAAAJ
143;THE ROLE OF ANTENATAL CARE ON THE CHOICE OF DELIVERY SITES IN WEST JAVA 2011-2012;SA Wilopo;Text;;0;2013;#N/A;-f6ydRqryjwC;mPQuEycAAAAJ
144;DAMPAK PERAWATAN KEHAMILAN PADA KELANGSUNGAN USIA PERINATAL DI INDONESIA (ANALISIS DATA SDKI 2002-2003 DAN 2007);Y Wardani;Universitas Gadjah Mada;;0;2012;#N/A;AXPGKjj_ei8C;mPQuEycAAAAJ
145;KONTRIBUSI PERTOLONGAN PERSALINAN OLEH TENAGA KESEHATAN TERHADAP PENURUNAN RISIKO KEMATIAN NEONATAL DI INDONESIA (ANALISIS DATA SDKI 2002-2003 DAN 2007);AL Dakhi;Universitas Gadjah Mada;;0;2012;#N/A;WbkHhVStYXYC;mPQuEycAAAAJ
146;PEROKOK PASIF MENINGKATKAN KEJADIAN LAHIR MATI;N SUARNI;Universitas Gadjah Mada;;0;2012;#N/A;Tiz5es2fbqcC;mPQuEycAAAAJ
147;PENGARUH ALAT BANTU PENGAMBILAN KEPUTUSAN BER-KB (ABPK) TERHADAP KEIKUTSERTAAN KB PADA IBU PASCA ABORTUS RANDOMIZED CONTROLLED TRIALS (RCT) DI KOTA YOGYAKARTA;SA Wilopo;Universitas Gadjah Mada;;0;2012;#N/A;cFHS6HbyZ2cC;mPQuEycAAAAJ
148;KUALITAS PELAYANAN KB DAN KEPUASAN KLIEN BENARKAH KEDUANYA BERHUBUNGAN SECARA LANGSUNG;D Ina Agustina;Universitas Gadjah Mada;;0;2012;#N/A;4OULZ7Gr8RgC;mPQuEycAAAAJ
149;PEMANFAATAN PELAYANAN KESEHATAN DAN KELANGSUNGAN HIDUP BAYI PADA RUMAH TANGGA MISKIN DI INDONESIA (ANALISIS DATA SDKI 2002-2003 DAN 2007);D YUNITAWATI;Universitas Gadjah Mada;;0;2012;#N/A;O3NaXMp0MMsC;mPQuEycAAAAJ
150;JARAK KELAHIRAN DAN KELANGSUNGAN HIDUP POST-NEONATUM SEBELUM ANAK TERAKHIR: KAJIAN ANALISA DATA SDKI TAHUN 2007;AG Wuryandari;Universitas Gadjah Mada;;0;2012;#N/A;k_IJM867U9cC;mPQuEycAAAAJ
151;SP4-16 Does education modify the association between self-rated health and mortality among older people in Indonesia?;N Ng, M Hakimi, S Wilopo, P Byass, S Wall;Journal of Epidemiology & Community Health;65 (Suppl 1), A438-A438;0;2011;#N/A;EUQCXRtRnyEC;mPQuEycAAAAJ
152;Nguồn nhân lực y tế ở Đông Nam Á: những thiếu hụt, thách thức trong phân bố và thương mại quốc tế trong dịch vụ y tế;C Kanchanachitra, M Lindelow, T Johnston, P Hanvoravongchai, ...;Tạp chí Y tế Công;4, 18-19;0;2011;#N/A;olpn-zPbct0C;mPQuEycAAAAJ
153;PENGARUH PEMBIAYAAN, TENAGA DAN SARANA KESEHATAN DALAM MENGATASI KESENJANGAN ANTARA PENGALAMAN MELAKUKAN PEMERIKSAAN KEHAMILAN DENGAN KEPUTUSAN PEMILIHAN PENOLONG PERSALINAN;SE NURISMI, SA Wilopo;Text;;0;2011;#N/A;4fKUyHm3Qg0C;mPQuEycAAAAJ
154;PENGARUH DUKUNGAN KELUARGA PADA IBU DALAM MENINGKATKAN DURASI MENYUSUI SAMPAI DENGAN 6 BULAN DI KOTA LANGSA;SA Wilopo;Text;;0;2011;#N/A;XiSMed-E-HIC;mPQuEycAAAAJ
155;PENGARUH OTONOMI PEREMPUAN TERHADAP PEMANFAATAN FASILITAS KESEHATAN SEBAGAI TEMPAT PERSALINAN DI KABUPATEN ENDE PROVINSI NUSA TENGGARA TIMUR;FN Ero;Universitas Gadjah Mada;;0;2011;#N/A;HoB7MX3m0LUC;mPQuEycAAAAJ
156;EVALUASI PROMOSI MENYUSUI DENGAN KEBERHASILAN INISIASI DINI PASCA PERSALINAN DI RSB AL HASANAH KOTA MADIUN PERIODE TAHUN 2007-2008;SST Rumpiati;Universitas Gadjah Mada;;0;2011;#N/A;pqnbT2bcN3wC;mPQuEycAAAAJ
157;EVALUASI HASIL PROYEK SMPFA DALAM MENINGKATKAN KUALITAS PELAYANAN KB PADA ASPEK PEMBERIAN INFORMASI DI PROVINSI JAWA TENGAH DAN JAWA TIMUR;DRSB WIJONARKO;Universitas Gadjah Mada;;0;2011;#N/A;M3NEmzRMIkIC;mPQuEycAAAAJ
158;KEPATUHAN MINUM OBAT ARTESUNAT-AMODIAQUIN PADA IBU HAMIL DENGAN INFEKSI MALARIA FALCIPARUM DI KOTA KUPANG;MLF Tumeluk;Universitas Gadjah Mada;;0;2011;#N/A;mVmsd5A6BfQC;mPQuEycAAAAJ
159;Dampak positif perubahan kebijakan pembiayaan KB terhadap pemenuhan kebutuhan kontrasepsi keluarga miskin:: Analisis data SDKI 1997, 2002-2003 dan 2007;N BAROYA;Universitas Gadjah Mada;;0;2010;#N/A;_B80troHkn4C;mPQuEycAAAAJ
160;Risiko infertilitas sekunder setelah pemakaian alat kontrasepsi di Indonesia:: Analisis data SDKI 2002-2003;RD SETYANINGSIH;Universitas Gadjah Mada;;0;2010;#N/A;D_sINldO8mEC;mPQuEycAAAAJ
161;Disfungsi ereksi pada penderita stroke di Rumah Sakit Dr. Muwardi Surakarta;TB SANTOSO;Universitas Gadjah Mada;;0;2010;#N/A;uWQEDVKXjbEC;mPQuEycAAAAJ
162;Pola pemberian ASI dan status gizi di Kabupaten Pasaman Provinsi Sumatera Barat;SA Wilopo;Text;;0;2010;#N/A;UxriW0iASnsC;mPQuEycAAAAJ
163;Uji reliabilitas instrumen kualitas hidup pada penderita kanker payudara di RSUP DR. Sardjito Yogyakarta;SA Wilopo;Text;;0;2010;#N/A;_Qo2XoVZTnwC;mPQuEycAAAAJ
164;Berbagai Masukan untuk Kebijakan Kesehatan Berdasarkan Pertemuan Puncak Nasional Bidang Kesejahteraan Rakyat Tanggal 30 Oktober 2009;L Trisnantoro;Jurnal Manajemen Pelayanan Kesehatan;12 (04);0;2009;#N/A;0N-VGjzr574C;mPQuEycAAAAJ
165;Komitmen pemerintah daerah terhadap program keluarga berencana pada era desentralisasi dengan pencapaian program effort keluarga berencana;R MURWANTO;Universitas Gadjah Mada;;0;2009;#N/A;WqliGbK-hY8C;mPQuEycAAAAJ
166;The validation and development of clients satisfaction measure at the antenatal care clinic in Centro Community Health Center Dili Timor Leste;OMF BELO;Universitas Gadjah Mada;;0;2009;#N/A;B3FOqHPlNUQC;mPQuEycAAAAJ
167;Pengaruh kompetensi terhadap kepatuhan bidan dalam konseling di puskesmas Kabupaten Purworejo;E PURWOKO;Universitas Gadjah Mada;;0;2009;#N/A;08ZZubdj9fEC;mPQuEycAAAAJ
168;Evaluasi pelatihan asuhan persalinan normal di P2KS Kupang Propinsi Nusa Tenggara Timur dan penerapan partograf oleh bidan;MB BAKOIL;Universitas Gadjah Mada;;0;2009;#N/A;nb7KW1ujOQ8C;mPQuEycAAAAJ
169;Perilaku ibu ber-KB postpartum hubungannya dengan persepsi kesuburan setelah melahirkan di Kabupaten Purworejo;SA Wilopo;Text;;0;2009;#N/A;pyW8ca7W8N0C;mPQuEycAAAAJ
170;Pengelolaan anemia dalam pelayanan antenatal terhadap kejadian anemia ibu hamil di Kota Pontianak;SA Wilopo;Text;;0;2009;#N/A;D03iK_w7-QYC;mPQuEycAAAAJ
171;Pengaruh kompetensi terhadap kepatuhan bidan dalam penggunaan partograph di Kota Banda Aceh, Nanggroe Aceh Darusalam;SA Wilopo;Text;;0;2009;#N/A;yD5IFk8b50cC;mPQuEycAAAAJ
172;Perilaku makan dengan kejadian sindrom premenstruasi pada remaja di Kabupaten Purworejo;SA Wilopo;Text;;0;2009;#N/A;bEWYMUwI8FkC;mPQuEycAAAAJ
173;Pemanfaatan informasi kesehatan reproduksi dalam pengambilan keputusan pelaksanaan program KB di BKKBN Provinsi;S SULISETYANINGRUM;Universitas Gadjah Mada;;0;2009;#N/A;r0BpntZqJG4C;mPQuEycAAAAJ
174;Determinan penggunaan kontrasepsi pada ibu muda di Kabupaten Banyuwangi;E NURNAIDA;Universitas Gadjah Mada;;0;2009;#N/A;e5wmG9Sq2KIC;mPQuEycAAAAJ
175;Estimasi Pengaruh Vaksin DPT pada Kematian Anak: Analisis Multivariabel data Survailan Demografi dan Kesehatan di Kabupaten Purworejo;SA Wilopo;Berita Kedokteran Masyarakat;25 (1), 21;0;2009;#N/A;R3hNpaxXUhUC;mPQuEycAAAAJ
176;Manfaat sistem logistik kontrasepsi yang terintegrasi terhadap jaminan ketersediaan kontrasepsi:: Studi kasus di Kabupaten Purworejo Provinsi Jawa Tengah;SA Wilopo;Text;;0;2009;#N/A;hC7cP41nSMkC;mPQuEycAAAAJ
177;Persepsi ukuran tubuh remaja putri dan anemia di Kabupaten Batang Hari;SY ANDARINI;Universitas Gadjah Mada;;0;2009;#N/A;ZeXyd9-uunAC;mPQuEycAAAAJ
178;Estimasi penghematan biaya pengobatan diare akut pada Balita di Puskesmas dan Rumah Sakit Kabupaten Purworejo;E WINARTI;Universitas Gadjah Mada;;0;2008;#N/A;b1wdh0AR-JQC;mPQuEycAAAAJ
179;Jarak antara kehamilan dan resiko abortus spontan di Kabupaten Purworejo;EE WANTANIA;Universitas Gadjah Mada;;0;2008;#N/A;l7t_Zn2s7bgC;mPQuEycAAAAJ
180;Evaluasi komplikasi kontrasepsi dengan tindakan invasif pada pelayanan Bakti Sosial di Kabupaten Bojonegoro Jawa Timur;E NURHAYATI;Universitas Gadjah Mada;;0;2008;#N/A;4JMBOYKVnBMC;mPQuEycAAAAJ
181;Perawatan Post Partum di daerah Papua:: Studi kasus di Kabupaten Nabire;CT POPANG;Universitas Gadjah Mada;;0;2007;#N/A;K3LRdlH-MEoC;mPQuEycAAAAJ
182;Preeklamsia/Eklamsia dan risiko kelahiran preterm di RS Panti Rapih Yogyakarta;A SETYORINI;Universitas Gadjah Mada;;0;2007;#N/A;lSLTfruPkqcC;mPQuEycAAAAJ
183;Waktu menjadi hamil kembali setelah berhenti memakai alat kontrasepsi hormonal dibandingkan dengan alat kontrasepsi dalam rahim di Indonesia:: Analisis data SDKI 2002-2003;SRD ANDAYANI;Universitas Gadjah Mada;;0;2007;#N/A;dhFuZR0502QC;mPQuEycAAAAJ
184;Hubungan peran teman sebagai sumber informasi kesehatan reproduksi dengan sikap remaja mengenai hubungan seksual pranikah;E KUSMIRAN;Universitas Gadjah Mada;;0;2006;#N/A;OU6Ihb5iCvQC;mPQuEycAAAAJ
185;Estimasi penghematan biaya tindakan Sectio-Cesarea (SC) di RSUD Ulin Banjarmasin;U HIDAYATI;Universitas Gadjah Mada;;0;2006;#N/A;g5m5HwL7SMYC;mPQuEycAAAAJ
186;Hubungan antara malaria ibu hamil dengan kejadian lahir mati;A YAZID;Universitas Gadjah Mada;;0;2006;#N/A;J_g5lzvAfSwC;mPQuEycAAAAJ
187;Infertilitas primer pada pekerja wanita di pabrik rokok wilayah Puskesmas Ngasem Kabupaten Kediri;T HARIYANI;Universitas Gadjah Mada;;0;2006;#N/A;TQgYirikUcIC;mPQuEycAAAAJ
188;Nilai anak dalam keluarga terhadap penggunaan kontrasepsi pria di Kabupaten Purworejo;S SUPRANOTO;Universitas Gadjah Mada;;0;2005;#N/A;g3aElNc5_aQC;mPQuEycAAAAJ
189;Hubungan infeksi malaria dengan status gizi Balita di daerah endemis malaria Kabupaten Purworejo;N MUDA;Universitas Gadjah Mada;;0;2005;#N/A;hMsQuOkrut0C;mPQuEycAAAAJ
190;Hubungan interval antar kelahiran dengan kejadian bayi berat lahir rendah di Kabupaten Purworejo;Y GO'O;Universitas Gadjah Mada;;0;2005;#N/A;YFjsv_pBGBYC;mPQuEycAAAAJ
191;Perbedaan kecemasan klien pre dan pasca penghentian kehamilan tak diinginkan di Klinik Adhi Warga DI Yogyakarta;SA Wilopo;Text;;0;2004;#N/A;Y5dfb0dijaUC;mPQuEycAAAAJ
192;Studi validitas dan rehabilitas hasil pemeriksaan kadar hemoglobin dengan metode Sahli dan metode Talqvist untuk deteksi anemia pada ibu hamil di Puskesmas Wilayah Bojonegoro …;S KUSMIATI, SA Wilopo;Text;;0;2004;#N/A;eMMeJKvmdy0C;mPQuEycAAAAJ
193;Perbandingan besar biaya pada pengobatan diare Rotavirus positif dan rotavirus negatif di tiga rumah sakit (RSUP Dr. Sardjito, RSUD Kodya dan RSUD Purworejo) Yogyakarta dan …;N MAUYAH, SA Wilopo;Text;;0;2004;#N/A;Mojj43d5GZwC;mPQuEycAAAAJ
194;Hubungan perilaku ibu di rumah tangga dengan upaya rehidrasi oral pada balita diare:: Analisis data sekunder penelitian Rotavirus 2003 di RSUP Dr. Sardjito, RSUD Wirosaban, dan …;T TOHRI, SA Wilopo;Text;;0;2004;#N/A;WA5NYHcadZ8C;mPQuEycAAAAJ
195;Pengaruh gender terhadap kepatuhan minum obat penderita Tuberculosis dengan menggunakan program directly observed treatment short-course DOTS) di Kabupaten Purworejo;LO MUHLISI;Universitas Gadjah Mada;;0;2004;#N/A;1sJd4Hv_s6UC;mPQuEycAAAAJ
196;Evaluation of the effectiveness of antenatal care in Purworejo district central Java;D Dasuki, M Hakimi, SA Wilopo, L Kurniawati;[Unpublished];][2004].;0;2004;#N/A;BqipwSGYUEgC;mPQuEycAAAAJ
197;Hubungan kompetensi bidan dalam ANC dengan pemilihan penolong persalinan di Kabupaten Bantul;EM THERESIA, SA Wilopo;Text;;0;2003;#N/A;5awf1xo2G04C;mPQuEycAAAAJ
198;Hubungan kemampuan membayar keluarga dengan perilaku pencarian pengobatan ke pelayanan kesehatan pada Balita ISPA di Kabupaten Purworejo;SA Wilopo;Text;;0;2003;#N/A;PELIpwtuRlgC;mPQuEycAAAAJ
199;Hubungan antara partisipasi ayah dalam pengasuhan dengan perkembangan anak usia 1-2 tahun di Kecamatan Purworejo;A HADY J, SA Wilopo;Text;;0;2003;#N/A;tkaPQYYpVKoC;mPQuEycAAAAJ
200;Hubungan persepsi klien tentang konseling keluarga berencana dengan pemakaian metode kontrasepsi IUD dan implant;D NOORHADI;Universitas Gadjah Mada;;0;2002;#N/A;ns9cj8rnVeAC;mPQuEycAAAAJ
201;Trends and determinants of contraceptive utilization in Indonesia.;SA Wilopo;[Unpublished];2001. Presented at the 11th International Meeting Society for …;0;2001;#N/A;SeFeTyx0c_EC;mPQuEycAAAAJ
202;Analisis kualitas pelayanan keluarga berencana di Kabupaten Purworejo;R HARIASTUTI;Universitas Gadjah Mada;;0;2000;#N/A;tOudhMTPpwUC;mPQuEycAAAAJ
203;Analisis mutu pelayanan kalibrasi peralatan kesehatan di Balai Pengamanan Fasilitas Kesehatan Jakarta;TP BATUBARA;Universitas Gadjah Mada;;0;1998;#N/A;iH-uZ7U-co4C;mPQuEycAAAAJ
204;Estimating maternal mortality by sisterhood method in Purworejo district of Central Java;M Hakimi, SA Wilopo, A Wahab;Journal of Clinical Epidemiology;50, S21;0;1997;#N/A;sSrBHYA8nusC;mPQuEycAAAAJ
205;The application of proportional hazard generalized linear model (PHGLM) on the risk factors for early childhood mortality from longitudinal surveillance data in Purworedjo …;SA Wilopo;Journal of Clinical Epidemiology;50, S39;0;1997;#N/A;isC4tDSrTZIC;mPQuEycAAAAJ
206;Validation on mortality measures at the community health and nutrition research laboratory (CAN-RLL), Gadjah Mada University, Yogyakarta, Indonesia;SA Wilopo;Journal of Clinical Epidemiology;49, S19;0;1996;#N/A;hFOr9nPyWt4C;mPQuEycAAAAJ
207;Injury In Preschool-Age Children: A Population-Based Study;A Surjono, S Sastrowijoto, SA Wilopo, H Rusito;Paediatrica Indonesiana;35 (9-10), 231-5;0;1995;#N/A;PoWvk5oyLR8C;mPQuEycAAAAJ
208;Determinan akseptor Keluarga Berencana Mandiri di Kecamatan Gatak Kabupaten Sukoharjo;SA Wilopo;Text;;0;1995;#N/A;dTyEYWd-f8wC;mPQuEycAAAAJ
209;MEASUREMENT OF OVERALL AND CAUSE-SPECIFIC MORTALITY IN INFANTS AND CHILDREN-MEMORANDUM FROM A WHO UNICEF MEETING (REPRINTED FROM BULLETIN DE LORGANISATION MONDIALE DE LA SANTE …;R BAIRAGI, RE BLACK, J BLACKER, T BOERMA, U DALESSANDRO, ...;BULLETIN OF THE WORLD HEALTH ORGANIZATION;73 (2), 149-156;0;1995;#N/A;CHSYGLWDkRkC;mPQuEycAAAAJ
210;Transisi demografi dan Pembangunan berkelanjutan;SA Wilopo;Populasi;6 (1);0;1995;#N/A;fPk4N6BV_jEC;mPQuEycAAAAJ
211;Kepuasan pelayanan akseptor tubektomi di Kecamatan Mlati dan Kecamatan Depok Kabupaten Sleman:: Korelasi informasi yang diberikan provider dan hubungan interpersonal dengan …;S PRASTIWI, SA Wilopo;Text;;0;1994;#N/A;t6usbXjVLHcC;mPQuEycAAAAJ
212;Dinamika Penurunan Fertilitas Dan Implikasinya Pada Kebijaksanaan Program Keluarga Berencana Di Indonesia;SA Wilopo;Berita kedokteran masyarakat;10 (1994);0;1994;#N/A;tS2w5q8j5-wC;mPQuEycAAAAJ
